protein_id	go_term	qualifier	evidence_code	source_db
Q6FTW5	GO:0071466	involved_in	IMP	UniProtKB
Q9W0T1	GO:0140002	enables	IDA	UniProtKB
Q9VWN9	GO:0031463	part_of	IDA	UniProtKB
P01730	GO:0050852	involved_in	IDA	UniProtKB
O43053	GO:0009101	involved_in	IMP	UniProtKB
C9JLW8	GO:0005654	located_in	TAS	UniProtKB
Q9CRA4	GO:0000254	enables	IMP	UniProtKB
Q9CRA4	GO:0033489	involved_in	IMP	UniProtKB
Q9CRA4	GO:0036197	involved_in	IMP	UniProtKB
O34325	GO:0052621	enables	IDA	UniProtKB
P10333	GO:0007618	involved_in	IEP	UniProtKB
P10333	GO:0007618	involved_in	HEP	UniProtKB
P10333	GO:0007320	involved_in	HEP	UniProtKB
P42644	GO:0045309	enables	TAS	UniProtKB
Q15796	GO:0035869	located_in	IDA	UniProtKB
F4JTU7	GO:0007165	acts_upstream_of_or_within	IC	UniProtKB
Q84M93	GO:0007165	acts_upstream_of_or_within	IC	UniProtKB
P70377	GO:0005515	enables	IPI	UniProtKB
Q6NQP4	GO:0007165	acts_upstream_of_or_within	IC	UniProtKB
Q5ADS0	GO:0007346	involved_in	IEP	UniProtKB
Q5ADS0	GO:0009306	involved_in	IMP	UniProtKB
Q5ADS0	GO:0070726	involved_in	IMP	UniProtKB
Q9MAT0	GO:0008540	part_of	TAS	UniProtKB
Q9MAT0	GO:0006511	acts_upstream_of_or_within	TAS	UniProtKB
Q9NNW5	GO:0140767	enables	IDA	UniProtKB
O95045	GO:0016154	enables	IDA	UniProtKB
O95045	GO:0042178	involved_in	IDA	UniProtKB
O95045	GO:0009032	enables	IDA	UniProtKB
O95045	GO:0046050	involved_in	IDA	UniProtKB
O95045	GO:0046074	involved_in	IDA	UniProtKB
O95045	GO:0046079	involved_in	IDA	UniProtKB
Q8BP71	GO:0000380	acts_upstream_of_or_within	IDA	UniProtKB
Q8BP71	GO:0000380	acts_upstream_of_or_within	IMP	UniProtKB
Q7Z434	GO:0035458	acts_upstream_of_or_within	IMP	UniProtKB
Q7Z434	GO:0051262	acts_upstream_of_or_within	IPI	UniProtKB
Q6ZRS2	GO:0141156	involved_in	IDA	UniProtKB
Q6ZRS2	GO:0045944	involved_in	IDA	UniProtKB
Q6ZRS2	GO:0000812	part_of	IDA	UniProtKB
Q6ZRS2	GO:0140658	contributes_to	IDA	UniProtKB
Q6ZRS2	GO:0140658	enables	IDA	UniProtKB
P0A6N8	GO:0003746	enables	IEP	UniProtKB
P0A6N8	GO:0072344	involved_in	IEP	UniProtKB
P0A6N8	GO:0043555	acts_upstream_of_or_within	IMP	UniProtKB
Q8CIZ5	GO:0031012	located_in	IDA	UniProtKB
Q9JKB3	GO:0003697	enables	IDA	UniProtKB
Q60625	GO:0032591	located_in	IDA	UniProtKB
P35127	GO:0051604	involved_in	IDA	UniProtKB
Q5ANC9	GO:0071466	involved_in	IMP	UniProtKB
Q9VFC8	GO:0160249	involved_in	IMP	UniProtKB
O80341	GO:0045893	acts_upstream_of_or_within	IDA	UniProtKB
O80341	GO:0006355	acts_upstream_of_or_within	IDA	UniProtKB
O80341	GO:0003677	enables	TAS	UniProtKB
O80341	GO:0003700	enables	TAS	UniProtKB
Q9JII5	GO:0008283	acts_upstream_of_or_within	IMP	UniProtKB
Q9JHX6	GO:0009268	acts_upstream_of_or_within	IDA	UniProtKB
Q9JHX6	GO:0004037	enables	IDA	UniProtKB
Q9JHX6	GO:0032026	acts_upstream_of_or_within	IDA	UniProtKB
Q9JHX6	GO:0051592	acts_upstream_of_or_within	IDA	UniProtKB
O75935	GO:0097225	located_in	IDA	UniProtKB
O75935	GO:0097228	located_in	IDA	UniProtKB
O75935	GO:0033011	located_in	IDA	UniProtKB
O75935	GO:0120238	located_in	IDA	UniProtKB
P01048	GO:0001938	involved_in	IDA	UniProtKB
P01048	GO:0002542	involved_in	IDA	UniProtKB
P01048	GO:0004869	enables	IDA	UniProtKB
P01048	GO:0043204	located_in	IDA	UniProtKB
P01048	GO:0005615	located_in	IDA	UniProtKB
P01048	GO:0042130	involved_in	IDA	UniProtKB
P01048	GO:0043410	involved_in	IDA	UniProtKB
P01048	GO:0050672	involved_in	IDA	UniProtKB
P01048	GO:0045861	involved_in	IDA	UniProtKB
P01048	GO:0048146	involved_in	IDA	UniProtKB
P01048	GO:0002020	enables	IPI	UniProtKB
P02696	GO:0005737	located_in	IDA	UniProtKB
Q01460	GO:0005764	located_in	IDA	UniProtKB
O65665	GO:0005634	located_in	IC	UniProtKB
O65665	GO:0003677	enables	TAS	UniProtKB
Q6PV67	GO:0003677	enables	TAS	UniProtKB
Q6PV67	GO:0003700	enables	TAS	UniProtKB
Q6PV67	GO:0006355	acts_upstream_of_or_within	TAS	UniProtKB
P22954	GO:0006457	acts_upstream_of_or_within	TAS	UniProtKB
Q9C9W4	GO:0005829	located_in	TAS	UniProtKB
Q96DA0	GO:0043117	involved_in	IDA	UniProtKB
Q96DA0	GO:0045766	involved_in	IDA	UniProtKB
Q9DCB4	GO:0003730	enables	IDA	UniProtKB
Q9DCB4	GO:0019722	acts_upstream_of_or_within	IDA	UniProtKB
Q9DCB4	GO:0050852	acts_upstream_of_or_within	IDA	UniProtKB
Q9DCB4	GO:0050852	acts_upstream_of_or_within	IMP	UniProtKB
Q9DCB4	GO:0010467	acts_upstream_of_or_within	IMP	UniProtKB
Q9DCB4	GO:0030154	acts_upstream_of_or_within	IMP	UniProtKB
O24646	GO:0003700	enables	TAS	UniProtKB
O24646	GO:0009640	acts_upstream_of_or_within	TAS	UniProtKB
O24646	GO:0006355	acts_upstream_of_or_within	TAS	UniProtKB
Q8N114	GO:0140693	enables	IDA	UniProtKB
Q8N114	GO:0140693	enables	IMP	UniProtKB
Q8N114	GO:1905898	involved_in	IMP	UniProtKB
Q8N114	GO:1900103	involved_in	IMP	UniProtKB
Q8N114	GO:0090111	involved_in	IMP	UniProtKB
Q8N114	GO:0060628	involved_in	IMP	UniProtKB
P59017	GO:0003220	acts_upstream_of_or_within	IMP	UniProtKB
P59017	GO:0006754	acts_upstream_of_or_within	IMP	UniProtKB
P59017	GO:0000266	acts_upstream_of_or_within	IMP	UniProtKB
Q9JL27	GO:0009101	involved_in	IDA	UniProtKB
Q9JL27	GO:0009101	involved_in	IMP	UniProtKB
F1QDF8	GO:0061524	acts_upstream_of_or_within	IMP	UniProtKB
Q9HDZ2	GO:0005789	is_active_in	IMP	UniProtKB
Q94F27	GO:0180062	involved_in	IDA	UniProtKB
Q99PV8	GO:0043066	acts_upstream_of_or_within	IMP	UniProtKB
Q99PV8	GO:0005654	located_in	TAS	UniProtKB
Q8RWZ1	GO:0007165	acts_upstream_of_or_within	IC	UniProtKB
P28074	GO:0097225	located_in	IDA	UniProtKB
P28074	GO:0097228	located_in	IDA	UniProtKB
Q9Z325	GO:0043048	acts_upstream_of_or_within	IDA	UniProtKB
Q9D0K1	GO:0005515	enables	IPI	UniProtKB
Q9P2H3	GO:0030991	part_of	IDA	UniProtKB
Q9P2H3	GO:0005515	enables	IPI	UniProtKB
Q0D2I5	GO:0008093	enables	IDA	UniProtKB
P18872	GO:0099104	enables	IMP	UniProtKB
Q8LPH6	GO:0045892	acts_upstream_of_or_within	TAS	UniProtKB
Q9FWT2	GO:0006511	acts_upstream_of_or_within	TAS	UniProtKB
Q7TS99	GO:0030182	acts_upstream_of_or_within	IGI	UniProtKB
Q8NC60	GO:0180026	involved_in	IDA	UniProtKB
Q8NC60	GO:0140691	enables	IDA	UniProtKB
Q8NC60	GO:0005759	is_active_in	IC	UniProtKB
Q8NCR0	GO:0009101	involved_in	IMP	UniProtKB
Q9HC97	GO:0002548	involved_in	IDA	UniProtKB
Q9HC97	GO:0002548	involved_in	IMP	UniProtKB
Q9HC97	GO:0002931	involved_in	IDA	UniProtKB
Q9HC97	GO:0010667	involved_in	IDA	UniProtKB
Q9HC97	GO:0030593	involved_in	IDA	UniProtKB
Q9HC97	GO:0007193	involved_in	IDA	UniProtKB
Q9HC97	GO:0007193	involved_in	TAS	UniProtKB
Q9HC97	GO:0061756	involved_in	IDA	UniProtKB
Q9HC97	GO:0004950	enables	IDA	UniProtKB
E2R4X3	GO:0009101	involved_in	IDA	UniProtKB
Q54ZI6	GO:0042742	involved_in	HDA	UniProtKB
O08601	GO:0005794	located_in	IDA	UniProtKB
O08601	GO:0034447	acts_upstream_of_or_within	IGI	UniProtKB
O08601	GO:0010467	acts_upstream_of_or_within	IGI	UniProtKB
O08601	GO:0006096	acts_upstream_of_or_within	IGI	UniProtKB
O08601	GO:0006541	acts_upstream_of_or_within	IGI	UniProtKB
O08601	GO:0008203	acts_upstream_of_or_within	IGI	UniProtKB
O75616	GO:0180026	involved_in	IDA	UniProtKB
O75616	GO:0140691	enables	IDA	UniProtKB
Q63634	GO:0045471	involved_in	IEP	UniProtKB
Q92854	GO:0035869	located_in	IDA	UniProtKB
Q9SYD0	GO:0006511	acts_upstream_of_or_within	TAS	UniProtKB
O60603	GO:0004888	contributes_to	IDA	UniProtKB
Q9SDA8	GO:0006511	acts_upstream_of_or_within	TAS	UniProtKB
Q61241	GO:0005515	enables	IPI	UniProtKB
P49410	GO:0032543	involved_in	IDA	UniProtKB
P06899	GO:0030527	enables	IDA	UniProtKB
O35085	GO:0042127	acts_upstream_of_or_within	IMP	UniProtKB
P20472	GO:0005509	enables	IDA	UniProtKB
O95994	GO:0034975	acts_upstream_of_or_within	IDA	UniProtKB
O95994	GO:0034975	acts_upstream_of_or_within	IMP	UniProtKB
O95994	GO:0030968	acts_upstream_of_or_within	IDA	UniProtKB
O95994	GO:0060326	acts_upstream_of_or_within	IDA	UniProtKB
O95994	GO:0006954	acts_upstream_of_or_within	IMP	UniProtKB
O95994	GO:0042803	enables	IPI	UniProtKB
Q63ZV0	GO:0030154	acts_upstream_of_or_within	IMP	UniProtKB
O23661	GO:0006355	acts_upstream_of_or_within	TAS	UniProtKB
P21397	GO:0042429	involved_in	IDA	UniProtKB
P14600	GO:0005769	located_in	IDA	UniProtKB
P14600	GO:0005886	located_in	IDA	UniProtKB
P14600	GO:0007189	involved_in	IDA	UniProtKB
P14600	GO:0007209	involved_in	IDA	UniProtKB
P97481	GO:0048469	acts_upstream_of_or_within	IMP	UniProtKB
F4IUU1	GO:0007165	acts_upstream_of_or_within	IC	UniProtKB
Q59QC7	GO:0071466	involved_in	IDA	UniProtKB
Q59QC7	GO:0071466	involved_in	IMP	UniProtKB
P42704	GO:0097225	located_in	IDA	UniProtKB
P42704	GO:0097229	located_in	IDA	UniProtKB
P42704	GO:0001669	located_in	IDA	UniProtKB
Q9FFF9	GO:0000151	part_of	TAS	UniProtKB
Q9FFF9	GO:0006511	acts_upstream_of_or_within	TAS	UniProtKB
Q9VSY6	GO:0006564	involved_in	IMP	UniProtKB
O81852	GO:0006531	acts_upstream_of_or_within	TAS	UniProtKB
Q9WVC5	GO:0005262	enables	IDA	UniProtKB
Q9WVC5	GO:0006816	acts_upstream_of_or_within	IDA	UniProtKB
Q9WVC5	GO:0006828	acts_upstream_of_or_within	IDA	UniProtKB
E7E2N8	GO:0015035	enables	IDA	UniProtKB
Q9D9Z1	GO:0005515	enables	IPI	UniProtKB
P04234	GO:0032395	contributes_to	IDA	UniProtKB
Q9EQQ0	GO:0010467	acts_upstream_of_or_within	IMP	UniProtKB
Q6PHN1	GO:0036064	is_active_in	IDA	UniProtKB
Q6PHN1	GO:0035082	acts_upstream_of_or_within	IMP	UniProtKB
Q6PHN1	GO:0032053	acts_upstream_of_or_within	IMP	UniProtKB
Q6PHN1	GO:0003351	acts_upstream_of_or_within	IMP	UniProtKB
Q6PHN1	GO:0090162	acts_upstream_of_or_within	IMP	UniProtKB
Q6PHN1	GO:0090660	acts_upstream_of_or_within	IMP	UniProtKB
Q9Y2S7	GO:0030674	enables	IDA	UniProtKB
Q9H9Q4	GO:0003677	enables	EXP	UniProtKB
P15535	GO:0050900	acts_upstream_of_or_within	IMP	UniProtKB
P15535	GO:0008285	acts_upstream_of_or_within	IMP	UniProtKB
P15535	GO:0008285	acts_upstream_of_or_within	IGI	UniProtKB
P63144	GO:0071805	involved_in	IDA	UniProtKB
P16473	GO:0004930	enables	IDA	UniProtKB
P06865	GO:0005615	located_in	IDA	UniProtKB
A0PJZ3	GO:0180059	involved_in	IDA	UniProtKB
Q9UUA1	GO:0120011	involved_in	IC	UniProtKB
Q9JHH2	GO:0008285	acts_upstream_of_or_within	IGI	UniProtKB
Q8R5M8	GO:0043196	located_in	IDA	UniProtKB
Q9Y7S9	GO:0070600	involved_in	IMP	UniProtKB
Q9NYA1	GO:0035869	located_in	IDA	UniProtKB
Q9NX14	GO:0097225	located_in	IDA	UniProtKB
Q9NX14	GO:0097228	located_in	IDA	UniProtKB
Q9NX14	GO:0097229	located_in	IDA	UniProtKB
Q9NX14	GO:0001669	located_in	IDA	UniProtKB
Q9NX14	GO:0120212	located_in	IDA	UniProtKB
Q9FKH6	GO:0005886	located_in	IDA	UniProtKB
Q9FKH6	GO:0009055	enables	IDA	UniProtKB
Q9FKH6	GO:0016036	involved_in	IDA	UniProtKB
O95336	GO:0009051	acts_upstream_of_or_within	IMP	UniProtKB
P00533	GO:0097225	located_in	IDA	UniProtKB
P00533	GO:0097228	located_in	IDA	UniProtKB
P00533	GO:0097229	located_in	IDA	UniProtKB
Q91ZA8	GO:0001938	acts_upstream_of_or_within	IMP	UniProtKB
Q96AH8	GO:0003925	enables	IMP	UniProtKB
Q96JC1	GO:0060090	contributes_to	IDA	UniProtKB
Q96JC1	GO:0060090	enables	IDA	UniProtKB
Q9SQI2	GO:0003677	enables	IDA	UniProtKB
Q99LJ8	GO:0035269	acts_upstream_of_or_within	IMP	UniProtKB
P58281	GO:0007005	acts_upstream_of_or_within	IDA	UniProtKB
Q9FK07	GO:0005759	located_in	IDA	UniProtKB
Q9Y337	GO:0002780	involved_in	IMP	UniProtKB
Q8LD27	GO:0005839	part_of	TAS	UniProtKB
Q8LD27	GO:0006511	acts_upstream_of_or_within	TAS	UniProtKB
Q9NVV4	GO:0005759	located_in	TAS	UniProtKB
O24616	GO:0005839	part_of	TAS	UniProtKB
Q9UJ68	GO:0005737	located_in	IDA	UniProtKB
Q9UJ68	GO:0005759	located_in	IDA	UniProtKB
P0DMW0	GO:0002931	involved_in	IEP	UniProtKB
P0DMW0	GO:0009612	involved_in	IEP	UniProtKB
P0DMW0	GO:0030182	involved_in	IEP	UniProtKB
P0DMW0	GO:0045471	involved_in	IEP	UniProtKB
P0DMW0	GO:0045666	involved_in	IMP	UniProtKB
P68404	GO:0016020	located_in	IDA	UniProtKB
Q925U0	GO:0001701	acts_upstream_of_or_within	IGI	UniProtKB
Q64516	GO:0005634	located_in	IDA	UniProtKB
Q9JKU8	GO:0030182	acts_upstream_of_or_within	IMP	UniProtKB
P18087	GO:0090075	involved_in	IEP	UniProtKB
Q8WXU2	GO:0097225	located_in	IDA	UniProtKB
Q8WXU2	GO:0097228	located_in	IDA	UniProtKB
Q8WXU2	GO:0120212	located_in	IDA	UniProtKB
P34556	GO:0004674	enables	IDA	UniProtKB
P29141	GO:0008236	enables	IDA	UniProtKB
P29141	GO:0009372	involved_in	IDA	UniProtKB
P29141	GO:0140448	involved_in	IDA	UniProtKB
P40232	GO:0004672	enables	IMP	UniProtKB
P0AGJ7	GO:0141098	enables	IDA	UniProtKB
P0AGJ7	GO:0141102	enables	IDA	UniProtKB
O60200	GO:0120010	involved_in	IDA	UniProtKB
Q13099	GO:0030991	part_of	IDA	UniProtKB
Q91XM9	GO:0005886	located_in	IDA	UniProtKB
Q869W9	GO:0007618	acts_upstream_of_or_within	IEP	UniProtKB
Q02792	GO:0005654	located_in	TAS	UniProtKB
Q8BUV3	GO:0045202	is_active_in	IDA	UniProtKB
Q6R327	GO:0004674	contributes_to	IDA	UniProtKB
Q9P2K8	GO:0004672	enables	IDA	UniProtKB
Q9P2K8	GO:1990928	involved_in	IMP	UniProtKB
Q9FJM5	GO:0009617	acts_upstream_of_or_within	IEP	UniProtKB
Q9FJM5	GO:0000162	acts_upstream_of_or_within	TAS	UniProtKB
Q9Y6A4	GO:0097228	located_in	IDA	UniProtKB
P0AB85	GO:0005515	enables	IPI	UniProtKB
P53704	GO:0071466	involved_in	IDA	UniProtKB
Q9UNW1	GO:0016158	enables	TAS	UniProtKB
O14842	GO:0032024	involved_in	TAS	UniProtKB
P83758	GO:0036269	acts_upstream_of_or_within	IMP	UniProtKB
Q8VCD5	GO:0019827	acts_upstream_of_or_within	IMP	UniProtKB
P40529	GO:0000138	is_active_in	IDA	UniProtKB
P49282	GO:0005381	enables	IDA	UniProtKB
P49282	GO:0005769	located_in	IDA	UniProtKB
P49282	GO:0005903	located_in	IDA	UniProtKB
P49282	GO:0012505	located_in	IDA	UniProtKB
P49282	GO:0015093	enables	IDA	UniProtKB
Q550U9	GO:0042742	acts_upstream_of_or_within	HDA	UniProtKB
Q02067	GO:0001764	acts_upstream_of_or_within	IGI	UniProtKB
Q02067	GO:0001764	acts_upstream_of_or_within	IMP	UniProtKB
Q02067	GO:0010001	acts_upstream_of_or_within	IGI	UniProtKB
Q02067	GO:0030154	acts_upstream_of_or_within	IMP	UniProtKB
Q9WVC3	GO:0008285	acts_upstream_of_or_within	IMP	UniProtKB
Q80Z71	GO:0002076	involved_in	IDA	UniProtKB
Q6XQG9	GO:0050694	enables	IDA	UniProtKB
Q6XQG9	GO:0009101	involved_in	IDA	UniProtKB
Q6XQG9	GO:0051923	involved_in	IDA	UniProtKB
Q8R3B1	GO:0070300	enables	IDA	UniProtKB
Q8R3B1	GO:0004629	enables	IDA	UniProtKB
Q8R3B1	GO:1901981	enables	IDA	UniProtKB
P39948	GO:0071456	involved_in	IEP	UniProtKB
Q9Z0Z7	GO:0010467	acts_upstream_of_or_within	IMP	UniProtKB
P43296	GO:0009414	acts_upstream_of_or_within	TAS	UniProtKB
Q5A201	GO:0071466	involved_in	IMP	UniProtKB
Q00941	GO:0051916	enables	IDA	UniProtKB
Q00941	GO:0004902	enables	IDA	UniProtKB
Q00941	GO:0005886	located_in	IDA	UniProtKB
Q00941	GO:0097011	acts_upstream_of_or_within	IDA	UniProtKB
P31697	GO:0006457	involved_in	IDA	UniProtKB
Q9FKW4	GO:0005886	located_in	IDA	UniProtKB
P43568	GO:0097472	enables	IDA	UniProtKB
P43568	GO:0097472	enables	IMP	UniProtKB
Q9NV35	GO:0106405	enables	IDA	UniProtKB
Q9Z0T6	GO:0005886	located_in	IDA	UniProtKB
Q61188	GO:0031519	is_active_in	IDA	UniProtKB
Q61188	GO:1990841	contributes_to	IDA	UniProtKB
Q61188	GO:0010467	acts_upstream_of_or_within	IMP	UniProtKB
Q61188	GO:0048468	involved_in	IMP	UniProtKB
Q9WUQ1	GO:0031012	located_in	IDA	UniProtKB
P13501	GO:0016020	is_active_in	IDA	UniProtKB
P01275	GO:0032024	involved_in	TAS	UniProtKB
P62082	GO:0030154	acts_upstream_of_or_within	IMP	UniProtKB
A5A617	GO:0071468	acts_upstream_of_or_within	EXP	UniProtKB
P12710	GO:0015485	enables	IDA	UniProtKB
P12710	GO:0005488	enables	IDA	UniProtKB
P12710	GO:0005504	enables	IDA	UniProtKB
P12710	GO:0005829	is_active_in	IDA	UniProtKB
P12710	GO:0005829	is_active_in	IMP	UniProtKB
P12710	GO:0008289	enables	IDA	UniProtKB
P12710	GO:0009611	acts_upstream_of_or_within	IDA	UniProtKB
P12710	GO:0032934	enables	IDA	UniProtKB
P12710	GO:0036042	enables	IDA	UniProtKB
P12710	GO:0140042	acts_upstream_of_or_within	IDA	UniProtKB
P12710	GO:0140042	acts_upstream_of_or_within	IMP	UniProtKB
P12710	GO:0141124	acts_upstream_of_or_within	IDA	UniProtKB
P12710	GO:1901554	acts_upstream_of_or_within	IDA	UniProtKB
P12710	GO:0006629	acts_upstream_of_or_within	IDA	UniProtKB
P12710	GO:0006629	acts_upstream_of_or_within	IGI	UniProtKB
P12710	GO:0006629	acts_upstream_of_or_within	IMP	UniProtKB
P12710	GO:0006631	acts_upstream_of_or_within	IDA	UniProtKB
P12710	GO:0006631	acts_upstream_of_or_within	IMP	UniProtKB
P12710	GO:0006641	acts_upstream_of_or_within	IDA	UniProtKB
P12710	GO:0006641	acts_upstream_of_or_within	IGI	UniProtKB
P12710	GO:0006641	acts_upstream_of_or_within	IMP	UniProtKB
P12710	GO:0097017	acts_upstream_of_or_within	IDA	UniProtKB
P12710	GO:0070542	acts_upstream_of_or_within	IDA	UniProtKB
P12710	GO:0070542	acts_upstream_of_or_within	IMP	UniProtKB
P12710	GO:0001676	acts_upstream_of_or_within	IGI	UniProtKB
P12710	GO:0001676	acts_upstream_of_or_within	IMP	UniProtKB
P12710	GO:0033344	acts_upstream_of_or_within	IGI	UniProtKB
P12710	GO:0033344	acts_upstream_of_or_within	IMP	UniProtKB
P12710	GO:0034447	acts_upstream_of_or_within	IGI	UniProtKB
P12710	GO:0034447	acts_upstream_of_or_within	IMP	UniProtKB
P12710	GO:0035264	acts_upstream_of_or_within	IGI	UniProtKB
P12710	GO:0035264	acts_upstream_of_or_within	IMP	UniProtKB
P12710	GO:0042157	acts_upstream_of_or_within	IGI	UniProtKB
P12710	GO:0042157	acts_upstream_of_or_within	IMP	UniProtKB
P12710	GO:0010467	acts_upstream_of_or_within	IGI	UniProtKB
P12710	GO:0010467	acts_upstream_of_or_within	IMP	UniProtKB
P12710	GO:0016101	acts_upstream_of_or_within	IGI	UniProtKB
P12710	GO:0019369	acts_upstream_of_or_within	IGI	UniProtKB
P12710	GO:0019369	acts_upstream_of_or_within	IMP	UniProtKB
P12710	GO:0019395	acts_upstream_of_or_within	IGI	UniProtKB
P12710	GO:0019395	acts_upstream_of_or_within	IMP	UniProtKB
P12710	GO:0019432	acts_upstream_of_or_within	IGI	UniProtKB
P12710	GO:0006071	acts_upstream_of_or_within	IGI	UniProtKB
P12710	GO:0006071	acts_upstream_of_or_within	IMP	UniProtKB
P12710	GO:0006096	acts_upstream_of_or_within	IGI	UniProtKB
P12710	GO:0006541	acts_upstream_of_or_within	IGI	UniProtKB
P12710	GO:0006633	acts_upstream_of_or_within	IGI	UniProtKB
P12710	GO:0006633	acts_upstream_of_or_within	IMP	UniProtKB
P12710	GO:0006639	acts_upstream_of_or_within	IGI	UniProtKB
P12710	GO:0006644	acts_upstream_of_or_within	IGI	UniProtKB
P12710	GO:0006644	acts_upstream_of_or_within	IMP	UniProtKB
P12710	GO:0008203	acts_upstream_of_or_within	IGI	UniProtKB
P12710	GO:0008203	acts_upstream_of_or_within	IMP	UniProtKB
P12710	GO:0008206	acts_upstream_of_or_within	IGI	UniProtKB
P12710	GO:0008206	acts_upstream_of_or_within	IMP	UniProtKB
P12710	GO:0071926	acts_upstream_of_or_within	IGI	UniProtKB
P12710	GO:0071926	acts_upstream_of_or_within	IMP	UniProtKB
P12710	GO:0001889	acts_upstream_of_or_within	IMP	UniProtKB
P12710	GO:0002023	acts_upstream_of_or_within	IMP	UniProtKB
P12710	GO:0033993	acts_upstream_of_or_within	IMP	UniProtKB
P12710	GO:0034378	acts_upstream_of_or_within	IMP	UniProtKB
P12710	GO:0035733	acts_upstream_of_or_within	IMP	UniProtKB
P12710	GO:0038171	acts_upstream_of_or_within	IMP	UniProtKB
P12710	GO:0042180	acts_upstream_of_or_within	IMP	UniProtKB
P12710	GO:0042572	acts_upstream_of_or_within	IMP	UniProtKB
P12710	GO:0042594	acts_upstream_of_or_within	IMP	UniProtKB
P12710	GO:0042632	acts_upstream_of_or_within	IMP	UniProtKB
P12710	GO:0042908	acts_upstream_of_or_within	IMP	UniProtKB
P12710	GO:0042953	acts_upstream_of_or_within	IMP	UniProtKB
P12710	GO:0044539	acts_upstream_of_or_within	IMP	UniProtKB
P12710	GO:0009410	acts_upstream_of_or_within	IMP	UniProtKB
P12710	GO:0015908	acts_upstream_of_or_within	IMP	UniProtKB
P12710	GO:0015909	acts_upstream_of_or_within	IMP	UniProtKB
P12710	GO:1904659	acts_upstream_of_or_within	IMP	UniProtKB
P12710	GO:1904772	acts_upstream_of_or_within	IMP	UniProtKB
P12710	GO:0022600	acts_upstream_of_or_within	IMP	UniProtKB
P12710	GO:1901568	acts_upstream_of_or_within	IMP	UniProtKB
P12710	GO:1902224	acts_upstream_of_or_within	IMP	UniProtKB
P12710	GO:0032094	acts_upstream_of_or_within	IMP	UniProtKB
P12710	GO:0006006	acts_upstream_of_or_within	IMP	UniProtKB
P12710	GO:0006081	acts_upstream_of_or_within	IMP	UniProtKB
P12710	GO:0032782	acts_upstream_of_or_within	IMP	UniProtKB
P12710	GO:0048565	acts_upstream_of_or_within	IMP	UniProtKB
P12710	GO:0048745	acts_upstream_of_or_within	IMP	UniProtKB
P12710	GO:0006635	acts_upstream_of_or_within	IMP	UniProtKB
P12710	GO:0006636	acts_upstream_of_or_within	IMP	UniProtKB
P12710	GO:0006749	acts_upstream_of_or_within	IMP	UniProtKB
P12710	GO:0006869	involved_in	IMP	UniProtKB
P12710	GO:0006900	acts_upstream_of_or_within	IMP	UniProtKB
P12710	GO:0006954	acts_upstream_of_or_within	IMP	UniProtKB
P12710	GO:0006979	acts_upstream_of_or_within	IMP	UniProtKB
P12710	GO:0007584	acts_upstream_of_or_within	IMP	UniProtKB
P12710	GO:0008283	acts_upstream_of_or_within	IMP	UniProtKB
P12710	GO:0008343	acts_upstream_of_or_within	IMP	UniProtKB
P12710	GO:0097009	acts_upstream_of_or_within	IMP	UniProtKB
P12710	GO:0097709	acts_upstream_of_or_within	IMP	UniProtKB
P12710	GO:0070328	acts_upstream_of_or_within	IMP	UniProtKB
P12710	GO:0046462	acts_upstream_of_or_within	IMP	UniProtKB
P12710	GO:0046463	acts_upstream_of_or_within	IMP	UniProtKB
P12710	GO:0046466	acts_upstream_of_or_within	IMP	UniProtKB
P12710	GO:0070723	acts_upstream_of_or_within	IMP	UniProtKB
P12710	GO:0120013	enables	IMP	UniProtKB
P12710	GO:0062126	acts_upstream_of_or_within	IMP	UniProtKB
Q8CAY6	GO:0036197	involved_in	IDA	UniProtKB
Q8CAY6	GO:0036197	involved_in	IMP	UniProtKB
Q8CAY6	GO:0019287	involved_in	IDA	UniProtKB
Q8CAY6	GO:0033489	involved_in	IMP	UniProtKB
Q8CAY6	GO:0033490	involved_in	IMP	UniProtKB
Q8BWY9	GO:2000179	acts_upstream_of_or_within	IMP	UniProtKB
Q99P72	GO:0044294	located_in	IDA	UniProtKB
Q99P72	GO:0030424	located_in	IDA	UniProtKB
Q99P72	GO:1903860	acts_upstream_of_or_within	IMP	UniProtKB
Q99P72	GO:1905943	acts_upstream_of_or_within	IMP	UniProtKB
Q99P72	GO:0048694	acts_upstream_of_or_within	IMP	UniProtKB
Q8WUX2	GO:0006749	involved_in	TAS	UniProtKB
Q9USY7	GO:1990626	involved_in	IMP	UniProtKB
O15440	GO:0140359	enables	IMP	UniProtKB
O15440	GO:1901264	involved_in	TAS	UniProtKB
Q94FB9	GO:0006635	acts_upstream_of_or_within	IMP	UniProtKB
Q5AB48	GO:0071466	involved_in	IMP	UniProtKB
Q99873	GO:0043066	involved_in	IDA	UniProtKB
Q9QZX7	GO:0003941	enables	IDA	UniProtKB
Q9QZX7	GO:0008721	enables	IDA	UniProtKB
P08414	GO:0010467	acts_upstream_of_or_within	IMP	UniProtKB
P08414	GO:0030163	acts_upstream_of_or_within	IMP	UniProtKB
P35321	GO:0070268	involved_in	IDA	UniProtKB
Q1LYG0	GO:0048920	acts_upstream_of_or_within	IMP	UniProtKB
Q9XVI2	GO:0008406	involved_in	IGI	UniProtKB
Q9SJX1	GO:0006779	acts_upstream_of_or_within	TAS	UniProtKB
